rank,members,n_strains,axes,n_axes,diversity_mean,effect_mean_g,propionate_frac,culturability_mean,genus_diversity,spore_frac,composite_v2
552,Odoribacter_splanchnicus; Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_intestinalis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.223,0.23,0.6,0.84,1.0,0.4,0.6831
553,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.226,0.225,1.0,0.85,0.8,0.0,0.683
554,Barnesiella_intestinihominis; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.2,0.232,1.0,0.862,1.0,0.0,0.6828
555,Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_dorei,4,propionate+mucin,2,0.279,0.198,0.75,0.85,1.0,0.25,0.6827
556,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Bacteroides_salyersiae,5,propionate+mucin,2,0.242,0.224,1.0,0.89,0.6,0.0,0.6826
557,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_putredinis; Ruminococcus_lactaris,4,propionate+mucin,2,0.302,0.182,0.75,0.763,1.0,0.25,0.6826
558,Alistipes_putredinis; Intestinimonas_butyriciproducens; Bacteroides_salyersiae,3,propionate+butyrate+mucin,3,0.214,0.222,0.67,0.833,1.0,0.33,0.6825
559,Odoribacter_splanchnicus; Eubacterium_eligens; Bacteroides_dorei; Intestinimonas_butyriciproducens,4,propionate+butyrate+mucin,3,0.252,0.218,0.5,0.837,1.0,0.5,0.6825
560,Odoribacter_splanchnicus; Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_dorei; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.232,0.239,0.6,0.87,0.8,0.4,0.6825
561,Odoribacter_splanchnicus; Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_dorei; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.229,0.22,0.6,0.84,1.0,0.4,0.6825
562,Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_salyersiae; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.198,0.247,0.75,0.875,0.75,0.25,0.6825
563,Barnesiella_intestinihominis; Eubacterium_eligens; Alistipes_indistinctus; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.241,0.238,0.5,0.812,1.0,0.5,0.6824
564,Barnesiella_intestinihominis; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.225,0.25,0.6,0.86,0.8,0.4,0.6824
565,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Bacteroides_intestinalis; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.226,0.195,1.0,0.862,1.0,0.0,0.6824
566,Barnesiella_intestinihominis; Eubacterium_siraeum; Alistipes_indistinctus; Bacteroides_intestinalis; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.222,0.231,0.6,0.83,1.0,0.4,0.6824
567,Barnesiella_intestinihominis; Eubacterium_eligens; Intestinimonas_butyriciproducens,3,propionate+butyrate+mucin,3,0.276,0.241,0.33,0.8,1.0,0.67,0.6823
568,Barnesiella_intestinihominis; Eubacterium_eligens; Bacteroides_cellulosilyticus; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.203,0.251,0.6,0.86,1.0,0.4,0.6822
569,Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.228,0.251,0.6,0.83,0.8,0.4,0.6821
570,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_cellulosilyticus; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.226,0.23,0.6,0.8,1.0,0.4,0.6821
571,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_dorei; Bacteroides_salyersiae,5,propionate+mucin,2,0.248,0.214,1.0,0.89,0.6,0.0,0.682
572,Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_dorei; Bacteroides_intestinalis; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.21,0.235,0.8,0.88,0.6,0.2,0.682
573,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_siraeum; Alistipes_indistinctus; Bacteroides_intestinalis,5,propionate+mucin,2,0.26,0.209,0.8,0.84,1.0,0.2,0.6818
574,Barnesiella_intestinihominis; Eubacterium_siraeum; Alistipes_indistinctus; Bacteroides_dorei; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.228,0.221,0.6,0.83,1.0,0.4,0.6818
575,Barnesiella_intestinihominis; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Bacteroides_dorei; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.231,0.24,0.6,0.86,0.8,0.4,0.6818
576,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Bacteroides_intestinalis,5,propionate+mucin,2,0.263,0.228,0.8,0.87,0.8,0.2,0.6818
577,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Bacteroides_dorei; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.233,0.183,1.0,0.862,1.0,0.0,0.6816
578,Alistipes_putredinis; Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_salyersiae; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.221,0.252,0.6,0.87,0.8,0.4,0.6816
579,Odoribacter_splanchnicus; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.225,0.252,0.5,0.85,1.0,0.5,0.6815
580,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_intestinalis; Bacteroides_salyersiae,4,propionate+mucin,2,0.248,0.195,1.0,0.875,0.75,0.0,0.6815
581,Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Alistipes_indistinctus,5,propionate+mucin,2,0.266,0.229,0.8,0.84,0.8,0.2,0.6815
582,Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Parabacteroides_goldsteinii,3,propionate+mucin,2,0.198,0.227,1.0,0.883,1.0,0.0,0.6815
583,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_dorei; Bacteroides_intestinalis,5,propionate+mucin,2,0.248,0.213,1.0,0.89,0.6,0.0,0.6814
584,Alistipes_putredinis; Eubacterium_eligens; Intestinimonas_butyriciproducens; Bacteroides_salyersiae,4,propionate+butyrate+mucin,3,0.239,0.234,0.5,0.837,1.0,0.5,0.6813
585,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_siraeum; Bacteroides_salyersiae,4,propionate+mucin,2,0.275,0.201,0.75,0.85,1.0,0.25,0.6813
586,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_siraeum; Alistipes_indistinctus; Bacteroides_dorei,5,propionate+mucin,2,0.267,0.2,0.8,0.84,1.0,0.2,0.6812
587,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Bacteroides_dorei,5,propionate+mucin,2,0.27,0.218,0.8,0.87,0.8,0.2,0.6812
588,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_siraeum; Alistipes_indistinctus; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.246,0.228,0.6,0.81,0.8,0.4,0.6811
589,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.219,0.226,1.0,0.88,0.8,0.0,0.6811
590,Odoribacter_splanchnicus; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Alistipes_indistinctus,4,propionate+mucin,2,0.249,0.237,0.75,0.85,1.0,0.25,0.681
591,Alistipes_putredinis; Eubacterium_eligens; Bacteroides_intestinalis,3,propionate+mucin,2,0.269,0.231,0.67,0.867,1.0,0.33,0.681
592,Barnesiella_intestinihominis; Alistipes_indistinctus; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Bacteroides_salyersiae,5,propionate+butyrate+mucin,3,0.204,0.219,0.8,0.85,0.8,0.2,0.6809
593,Barnesiella_intestinihominis; Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Bacteroides_salyersiae,5,propionate+butyrate+mucin,3,0.207,0.238,0.8,0.88,0.6,0.2,0.6809
594,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_siraeum; Intestinimonas_butyriciproducens; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.226,0.225,0.6,0.82,1.0,0.4,0.6809
595,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_dorei; Bacteroides_salyersiae,4,propionate+mucin,2,0.256,0.183,1.0,0.875,0.75,0.0,0.6808
596,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_cellulosilyticus; Ruminococcus_lactaris,4,propionate+mucin,2,0.267,0.22,0.75,0.8,1.0,0.25,0.6808
597,Barnesiella_intestinihominis; Bacteroides_intestinalis; Butyrivibrio_crossotus,3,propionate+butyrate+mucin,3,0.205,0.229,0.67,0.85,1.0,0.33,0.6808
598,Alistipes_putredinis; Bacteroides_cellulosilyticus; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,4,propionate+butyrate+mucin,3,0.17,0.25,0.75,0.862,1.0,0.25,0.6807
599,Alistipes_putredinis; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Intestinimonas_butyriciproducens; Bacteroides_salyersiae,5,propionate+butyrate+mucin,3,0.209,0.239,0.8,0.85,0.6,0.2,0.6806
600,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_salyersiae; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.22,0.199,1.0,0.862,1.0,0.0,0.6805
601,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_dorei; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.226,0.217,1.0,0.88,0.8,0.0,0.6805
602,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.235,0.242,0.75,0.8,1.0,0.0,0.6804
603,Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.221,0.252,0.6,0.86,0.8,0.4,0.6803
604,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Bacteroides_salyersiae,5,propionate+mucin,2,0.259,0.231,0.8,0.87,0.8,0.2,0.6803
605,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_intestinalis,5,propionate+mucin,2,0.272,0.219,0.8,0.84,0.8,0.2,0.6803
606,Barnesiella_intestinihominis; Alistipes_indistinctus; Bacteroides_dorei; Intestinimonas_butyriciproducens; Bacteroides_salyersiae,5,propionate+butyrate+mucin,3,0.21,0.209,0.8,0.85,0.8,0.2,0.6803
607,Barnesiella_intestinihominis; Bacteroides_cellulosilyticus; Bacteroides_dorei; Intestinimonas_butyriciproducens; Bacteroides_salyersiae,5,propionate+butyrate+mucin,3,0.213,0.228,0.8,0.88,0.6,0.2,0.6803
608,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.221,0.23,0.6,0.82,1.0,0.4,0.6802
609,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_siraeum; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.264,0.203,0.8,0.83,1.0,0.2,0.6802
610,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_indistinctus; Bacteroides_intestinalis; Bacteroides_salyersiae,5,propionate+mucin,2,0.242,0.197,1.0,0.86,0.8,0.0,0.6802
611,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Bacteroides_salyersiae,5,propionate+mucin,2,0.245,0.216,1.0,0.89,0.6,0.0,0.6802
612,Barnesiella_intestinihominis; Eubacterium_eligens; Bacteroides_intestinalis; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.232,0.239,0.5,0.85,1.0,0.5,0.6801
613,Alistipes_putredinis; Eubacterium_eligens; Bacteroides_dorei,3,propionate+mucin,2,0.279,0.215,0.67,0.867,1.0,0.33,0.6801
614,Alistipes_putredinis; Eubacterium_eligens; Bacteroides_cellulosilyticus; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.199,0.254,0.6,0.86,1.0,0.4,0.6801
615,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_eligens; Eubacterium_siraeum; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.281,0.236,0.4,0.81,0.8,0.6,0.6801
616,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Bacteroides_salyersiae,5,propionate+mucin,2,0.247,0.217,1.0,0.86,0.6,0.0,0.6799
617,Barnesiella_intestinihominis; Bacteroides_dorei; Butyrivibrio_crossotus,3,propionate+butyrate+mucin,3,0.215,0.213,0.67,0.85,1.0,0.33,0.6799
618,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_dorei,5,propionate+mucin,2,0.278,0.21,0.8,0.84,0.8,0.2,0.6798
619,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.206,0.238,0.6,0.79,1.0,0.2,0.6798
620,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.229,0.222,0.6,0.8,1.0,0.4,0.6798
621,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_intestinalis; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.22,0.198,1.0,0.862,1.0,0.0,0.6797
622,Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Bacteroides_dorei; Bacteroides_intestinalis; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.213,0.227,0.8,0.88,0.6,0.2,0.6797
623,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_indistinctus; Bacteroides_dorei; Bacteroides_salyersiae,5,propionate+mucin,2,0.248,0.188,1.0,0.86,0.8,0.0,0.6797
624,Odoribacter_splanchnicus; Alistipes_indistinctus; Bacteroides_dorei; Bacteroides_intestinalis; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.21,0.209,0.8,0.85,0.8,0.2,0.6797
625,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Bacteroides_dorei; Bacteroides_salyersiae,5,propionate+mucin,2,0.251,0.206,1.0,0.89,0.6,0.0,0.6797
626,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_indistinctus; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.231,0.221,0.6,0.79,1.0,0.4,0.6797
627,Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Bacteroides_dorei; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.227,0.243,0.6,0.86,0.8,0.4,0.6797
628,Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Bacteroides_salyersiae; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.202,0.237,0.75,0.875,0.75,0.25,0.6796
629,Odoribacter_splanchnicus; Alistipes_indistinctus; Bacteroides_salyersiae; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.198,0.213,0.75,0.837,1.0,0.25,0.6796
630,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_dorei; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.227,0.221,0.6,0.82,1.0,0.4,0.6796
631,Barnesiella_intestinihominis; Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_intestinalis,4,propionate+mucin,2,0.256,0.225,0.75,0.85,1.0,0.25,0.6796
632,Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Bacteroides_intestinalis,5,propionate+mucin,2,0.259,0.23,0.8,0.87,0.8,0.2,0.6796
633,Barnesiella_intestinihominis; Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_intestinalis,4,propionate+mucin,2,0.26,0.248,0.75,0.887,0.75,0.25,0.6796
634,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_eligens; Eubacterium_siraeum,5,propionate+mucin,2,0.319,0.215,0.6,0.82,0.8,0.4,0.6795
635,Barnesiella_intestinihominis; Alistipes_indistinctus; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.181,0.221,0.8,0.84,1.0,0.2,0.6794
636,Barnesiella_intestinihominis; Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.184,0.24,0.8,0.87,0.8,0.2,0.6794
637,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_indistinctus; Intestinimonas_butyriciproducens; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.216,0.229,0.6,0.76,1.0,0.2,0.6793
638,Barnesiella_intestinihominis; Eubacterium_eligens; Bacteroides_dorei; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.24,0.227,0.5,0.85,1.0,0.5,0.6793
639,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_intestinalis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.245,0.216,0.8,0.8,1.0,0.0,0.6792
640,Alistipes_putredinis; Eubacterium_eligens; Bacteroides_cellulosilyticus; Alistipes_indistinctus,4,propionate+mucin,2,0.263,0.249,0.75,0.85,0.75,0.25,0.6792
641,Odoribacter_splanchnicus; Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_salyersiae; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.221,0.225,0.6,0.84,1.0,0.4,0.6792
642,Odoribacter_splanchnicus; Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_salyersiae; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.224,0.244,0.6,0.87,0.8,0.4,0.6792
643,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_dorei; Intestinimonas_butyriciproducens; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.213,0.228,0.6,0.79,1.0,0.2,0.6792
644,Alistipes_putredinis; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Intestinimonas_butyriciproducens; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.186,0.241,0.8,0.84,0.8,0.2,0.6791
645,Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Bacteroides_salyersiae,4,propionate+mucin,2,0.225,0.222,1.0,0.875,0.75,0.0,0.6791
646,Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Bacteroides_dorei,5,propionate+mucin,2,0.265,0.221,0.8,0.87,0.8,0.2,0.679
647,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_dorei; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.227,0.186,1.0,0.862,1.0,0.0,0.679
648,Barnesiella_intestinihominis; Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_dorei,4,propionate+mucin,2,0.268,0.236,0.75,0.887,0.75,0.25,0.6788
649,Barnesiella_intestinihominis; Bacteroides_cellulosilyticus; Bacteroides_dorei; Intestinimonas_butyriciproducens; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.19,0.23,0.8,0.87,0.8,0.2,0.6788
650,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.236,0.234,0.8,0.86,1.0,0.2,0.6788
651,Barnesiella_intestinihominis; Alistipes_indistinctus; Bacteroides_dorei; Intestinimonas_butyriciproducens; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.187,0.212,0.8,0.84,1.0,0.2,0.6788
652,Barnesiella_intestinihominis; Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_dorei,4,propionate+mucin,2,0.264,0.213,0.75,0.85,1.0,0.25,0.6788
653,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.222,0.218,1.0,0.88,0.8,0.0,0.6788
654,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_indistinctus; Bacteroides_intestinalis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.219,0.2,1.0,0.85,1.0,0.0,0.6788
655,Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Bacteroides_salyersiae,5,propionate+butyrate+mucin,3,0.202,0.24,0.8,0.88,0.6,0.2,0.6787
656,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_dorei; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.251,0.206,0.8,0.8,1.0,0.0,0.6786
657,Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_salyersiae,4,propionate+mucin,2,0.269,0.205,0.75,0.85,1.0,0.25,0.6786
658,Barnesiella_intestinihominis; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Intestinimonas_butyriciproducens; Bacteroides_salyersiae,5,propionate+butyrate+mucin,3,0.224,0.245,0.6,0.86,0.8,0.4,0.6785
659,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.225,0.22,1.0,0.85,0.8,0.0,0.6785
660,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_siraeum; Intestinimonas_butyriciproducens; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.229,0.217,0.6,0.82,1.0,0.4,0.6785
661,Barnesiella_intestinihominis; Eubacterium_siraeum; Alistipes_indistinctus; Intestinimonas_butyriciproducens; Bacteroides_salyersiae,5,propionate+butyrate+mucin,3,0.221,0.226,0.6,0.83,1.0,0.4,0.6785
662,Odoribacter_splanchnicus; Intestinimonas_butyriciproducens; Bacteroides_salyersiae,3,propionate+butyrate+mucin,3,0.219,0.209,0.67,0.833,1.0,0.33,0.6785
663,Odoribacter_splanchnicus; Eubacterium_eligens; Intestinimonas_butyriciproducens; Bacteroides_salyersiae,4,propionate+butyrate+mucin,3,0.242,0.224,0.5,0.837,1.0,0.5,0.6783
664,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_indistinctus; Bacteroides_dorei; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.225,0.19,1.0,0.85,1.0,0.0,0.6782
665,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Bacteroides_dorei; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.228,0.209,1.0,0.88,0.8,0.0,0.6782
666,Barnesiella_intestinihominis; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.203,0.252,0.6,0.82,1.0,0.4,0.6782
667,Barnesiella_intestinihominis; Eubacterium_eligens; Bacteroides_salyersiae,3,propionate+mucin,2,0.274,0.219,0.67,0.867,1.0,0.33,0.6781
